Channel ID,Year,Date,Day,Start Time,Duration,Programme,Programme(en),Episode #,Episode Title
NGC,2014,4.3,四,11:00,,絕讚10點 太空人全紀錄看見地球:實況轉播(普)(原音精華版),,,
NGC,2014,4.3,四,12:00,,跟著國家地理去旅行 街頭餐車美食秀2 急凍甜點(普),,,
NGC,2014,4.3,四,12:30,,跟著國家地理去旅行環球美食通 燒烤篇(普),,,
NGC,2014,4.3,四,13:00,,浩瀚宇宙2 終極探索(普),,,
NGC,2014,4.3,四,14:00,,行騙天下2耶路撒冷 (普),,,
NGC,2014,4.3,四,15:00,,精彩直擊大公開(5)(護),,,
NGC,2014,4.3,四,16:00,,渴望的夢幻名車(6) (普),,,
NGC,2014,4.3,四,17:00,,宇宙大探索生命河流(普),,,
NGC,2014,4.3,四,18:00,,淘寶硬漢(普),,,
NGC,2014,4.3,四,19:00,,Best of the Best鬼鎮挖寶賺大錢開路先鋒(普),,,
NGC,2014,4.3,四,20:00,,世界地球日科技新創意(11)(普),,,
NGC,2014,4.3,四,20:30,,世界地球日科技新創意(12)(普),,,
NGC,2014,4.3,四,21:00,,Smart 九無厘頭科學研究所(1),,,
NGC,2014,4.3,四,21:30,,Smart 九無厘頭科學研究所(2),,,
NGC,2014,4.3,四,22:00,,絕讚10點行騙天下2波哥大(護),,,
NGC,2014,4.3,四,23:00,,絕讚10點毒品大企業4納許維爾(輔),,,
NGC,2014,4.4,五,00:00,,超級工廠颱風戰鬥機(普),,,
NGC,2014,4.4,五,01:00,,世界地球日科技新創意(11)(普),,,
NGC,2014,4.4,五,01:30,,世界地球日科技新創意(12)(普),,,
NGC,2014,4.4,五,02:00,,Smart 九無厘頭科學研究所(1),,,
NGC,2014,4.4,五,02:30,,Smart 九無厘頭科學研究所(2),,,
NGC,2014,4.4,五,03:00,,絕讚10點行騙天下2波哥大(護),,,
NGC,2014,4.4,五,04:00,,絕讚10點毒品大企業4納許維爾(輔),,,
NGC,2014,4.4,五,05:00,,超級工廠颱風戰鬥機(普),,,
NGC,2014,4.4,五,06:00,,捕魚戰士撒旦鴨嘴(普),,,
NGC,2014,4.4,五,07:00,,Best of the Best鬼鎮挖寶賺大錢開路先鋒(普),,,
NGC,2014,4.4,五,08:00,,世界地球日科技新創意(11)(普),,,
NGC,2014,4.4,五,08:30,,世界地球日科技新創意(12)(普),,,
NGC,2014,4.4,五,09:00,,Smart 九無厘頭科學研究所(1),,,
NGC,2014,4.4,五,09:30,,Smart 九無厘頭科學研究所(2),,,
NGC,2014,4.4,五,10:00,,絕讚10點行騙天下2波哥大(護),,,
NGC,2014,4.4,五,11:00,,絕讚10點數字人生你可以不抓狂(普),,,
NGC,2014,4.4,五,12:00,,跟著國家地理去旅行 街頭餐車美食秀2 鮮炸海味(普),,,
NGC,2014,4.4,五,12:30,,跟著國家地理去旅行環球美食通2 韓國篇(普),,,
NGC,2014,4.4,五,13:00,,太空人全紀錄我的太空日記,,,
NGC,2014,4.4,五,14:00,,太空人全紀錄看見地球:實況轉播(普)(原音精華版),,,
NGC,2014,4.4,五,15:00,,數字人生你可以不抓狂(普),,,
NGC,2014,4.4,五,16:00,,渴望的夢幻名車(7) (普),,,
NGC,2014,4.4,五,17:00,,街頭科學實驗室 火力放送(普),,,
NGC,2014,4.4,五,17:30,,街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.4,五,18:00,,街頭科學實驗室 對抗引力(普),,,
NGC,2014,4.4,五,18:30,,街頭科學實驗室 極度高溫(普),,,
NGC,2014,4.4,五,19:00,,人間伊甸園泰國(普),,,
NGC,2014,4.4,五,20:00,,世界地球日拆車換錢大對決英國經典車(普),,,
NGC,2014,4.4,五,21:00,,Top Nat Geo機車改造王仿賽機車 (普),,,
NGC,2014,4.4,五,22:00,,Top Nat Geo機車改造王機車大會師 (普),,,
NGC,2014,4.4,五,23:00,,Top Nat Geo機車改造王經典杜卡迪 (普),,,
NGC,2014,4.5,六,00:00,,Top Nat Geo機車改造王特技高手 (普),,,
NGC,2014,4.5,六,01:00,,世界地球日拆車換錢大對決英國經典車(普),,,
NGC,2014,4.5,六,02:00,,Top Nat Geo機車改造王仿賽機車 (普),,,
NGC,2014,4.5,六,03:00,,Top Nat Geo機車改造王機車大會師 (普),,,
NGC,2014,4.5,六,04:00,,Top Nat Geo機車改造王經典杜卡迪 (普),,,
NGC,2014,4.5,六,05:00,,Top Nat Geo機車改造王特技高手 (普),,,
NGC,2014,4.5,六,06:00,,捕魚戰士巨骨舌魚(普),,,
NGC,2014,4.5,六,07:00,,人間伊甸園泰國(普),,,
NGC,2014,4.5,六,08:00,,世界地球日拆車換錢大對決英國經典車(普),,,
NGC,2014,4.5,六,09:00,,街頭科學實驗室 水火效用(普) (普),,,
NGC,2014,4.5,六,09:30,,街頭科學實驗室 大自然力量(普) (普),,,
NGC,2014,4.5,六,10:00,,街頭科學實驗室 火力放送(普),,,
NGC,2014,4.5,六,10:30,,街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.5,六,11:00,,超級工廠可口可樂(普),,,
NGC,2014,4.5,六,12:00,,報告狗班長(85)(普),,,
NGC,2014,4.5,六,13:00,,無厘頭科學研究所(1),,,
NGC,2014,4.5,六,13:30,,無厘頭科學研究所(2),,,
NGC,2014,4.5,六,14:00,,腦力大挑戰3吸引力法則,,,
NGC,2014,4.5,六,14:30,,腦力大挑戰3壓力測試,,,
NGC,2014,4.5,六,15:00,,育空淘金客最後機會(普),,,
NGC,2014,4.5,六,16:00,,街頭科學實驗室 火力放送(普),,,
NGC,2014,4.5,六,16:30,,街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.5,六,17:00,,阿拉斯加捕魚大戰比賽開始(普)(普),,,
NGC,2014,4.5,六,18:00,,野生大地之旅夏威夷：火之島嶼,,,
NGC,2014,4.5,六,19:00,,透視偉大建築佩特拉古城(普),,,
NGC,2014,4.5,六,20:00,,世界地球日X大獎: 省油車大賽(普),,,
NGC,2014,4.5,六,21:00,,宇宙大探索識者無懼(普),,,
NGC,2014,4.5,六,22:00,,宇宙大探索天空幻影(普),,,
NGC,2014,4.5,六,23:00,,無厘頭科學研究所(1),,,
NGC,2014,4.5,六,23:30,,無厘頭科學研究所(2),,,
NGC,2014,4.6,日,00:00,,街頭科學實驗室 火力放送(普),,,
NGC,2014,4.6,日,00:30,,街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.6,日,01:00,,老爺車轉生術路華(普),,,
NGC,2014,4.6,日,02:00,,宇宙大探索識者無懼(普),,,
NGC,2014,4.6,日,03:00,,宇宙大探索天空幻影(普),,,
NGC,2014,4.6,日,04:00,,透視偉大建築佩特拉古城(普),,,
NGC,2014,4.6,日,05:00,,無厘頭科學研究所(1),,,
NGC,2014,4.6,日,05:30,,無厘頭科學研究所(2),,,
NGC,2014,4.6,日,06:00,,宇宙大探索識者無懼(普),,,
NGC,2014,4.6,日,07:00,,宇宙大探索天空幻影(普),,,
NGC,2014,4.6,日,08:00,,透視偉大建築佩特拉古城(普),,,
NGC,2014,4.6,日,09:00,,戰爭武器演進史單兵武器(中文版)(普),,,
NGC,2014,4.6,日,10:00,,最佳武器鈍器(中文版)(普),,,
NGC,2014,4.6,日,11:00,,阿拉斯加捕魚大戰比賽開始(普)(普),,,
NGC,2014,4.6,日,12:00,,機車改造王黃金炫車(普),,,
NGC,2014,4.6,日,13:00,,育空淘金客致富機會(普),,,
NGC,2014,4.6,日,14:00,,宇宙大探索天空幻影(普),,,
NGC,2014,4.6,日,15:00,,無厘頭科學研究所(1),,,
NGC,2014,4.6,日,15:30,,無厘頭科學研究所(2),,,
NGC,2014,4.6,日,16:00,,街頭科學實驗室對抗引力,,,
NGC,2014,4.6,日,16:30,,街頭科學實驗室極度高溫,,,
NGC,2014,4.6,日,17:00,,改造魚缸大作戰NBA球星任務(普),,,
NGC,2014,4.6,日,18:00,,超級工廠阿斯頓馬丁(普),,,
NGC,2014,4.6,日,19:00,,報告狗班長(117) (普),,,
NGC,2014,4.6,日,20:00,,西薩教官收容狗狗的進修班,,,
NGC,2014,4.6,日,21:00,,無厘頭科學研究所(1),,,
NGC,2014,4.6,日,21:30,,無厘頭科學研究所(2),,,
NGC,2014,4.6,日,22:00,,街頭科學實驗室對抗引力,,,
NGC,2014,4.6,日,22:30,,街頭科學實驗室極度高溫,,,
NGC,2014,4.6,日,23:00,,空中浩劫12追風獵人墜機驚魂(護),,,
NGC,2014,4.7,一,00:00,,世界地球日X大獎: 省油車大賽(普),,,
NGC,2014,4.7,一,01:00,,腦力大挑戰3吸引力法則,,,
NGC,2014,4.7,一,01:30,,腦力大挑戰3壓力測試,,,
NGC,2014,4.7,一,02:00,,街頭科學實驗室對抗引力,,,
NGC,2014,4.7,一,02:30,,街頭科學實驗室極度高溫,,,
NGC,2014,4.7,一,03:00,,超級工廠阿斯頓馬丁(普),,,
NGC,2014,4.7,一,04:00,,報告狗班長(117) (普),,,
NGC,2014,4.7,一,05:00,,西薩教官收容狗狗的進修班,,,
NGC,2014,4.7,一,06:00,,野生大地之旅夏威夷：火之島嶼,,,
NGC,2014,4.7,一,07:00,,艾桑彗星掠日之旅 (普),,,
NGC,2014,4.7,一,08:00,,空中浩劫12追風獵人墜機驚魂(護),,,
NGC,2014,4.7,一,09:00,,超級工廠阿斯頓馬丁(普),,,
NGC,2014,4.7,一,10:00,,野生大地之旅夏威夷：火之島嶼,,,
NGC,2014,4.7,一,11:00,,艾桑彗星掠日之旅 (普),,,
NGC,2014,4.7,一,12:00,,跟著國家地理去旅行走跳舌尖的巷弄美食2 里約熱內盧 (普),,,
NGC,2014,4.7,一,12:30,,跟著國家地理去旅行走跳舌尖的巷弄美食2 雅典 (普),,,
NGC,2014,4.7,一,13:00,,街頭科學實驗室水火效用(普),,,
NGC,2014,4.7,一,13:30,,街頭科學實驗室大自然力量(普),,,
NGC,2014,4.7,一,14:00,,世界遺產大賞吳哥窟(普),,,
NGC,2014,4.7,一,15:00,,空中浩劫12德國XL航空888T號班機(護),,,
NGC,2014,4.7,一,16:00,,人間伊甸園泰國(普),,,
NGC,2014,4.7,一,17:00,,Smart 九街頭科學實驗室 對抗引力,,,
NGC,2014,4.7,一,17:30,,Smart 九街頭科學實驗室 極度高溫,,,
NGC,2014,4.7,一,18:00,,透視偉大建築佩特拉古城(普),,,
NGC,2014,4.7,一,19:00,,Best of the Best頂尖寶石獵人 突破困境 (普),,,
NGC,2014,4.7,一,19:30,,Best of the Best頂尖寶石獵人 危機四伏 (普),,,
NGC,2014,4.7,一,20:00,,世界地球日老爺車轉生術路華(普),,,
NGC,2014,4.7,一,21:00,,Smart 九街頭科學實驗室 爆炸威能,,,
NGC,2014,4.7,一,21:30,,Smart 九街頭科學實驗室 火花四射,,,
NGC,2014,4.7,一,22:00,,絕讚10點阿拉斯加捕魚大戰背水一戰(普),,,
NGC,2014,4.7,一,23:00,,絕讚10點街頭科學實驗室 火力放送(普),,,
NGC,2014,4.7,一,23:30,,絕讚10點街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.8,二,00:00,,剛果：怪物之河(普),,,
NGC,2014,4.8,二,01:00,,世界地球日老爺車轉生術路華(普),,,
NGC,2014,4.8,二,02:00,,Smart 九街頭科學實驗室 爆炸威能,,,
NGC,2014,4.8,二,02:30,,Smart 九街頭科學實驗室 火花四射,,,
NGC,2014,4.8,二,03:00,,絕讚10點阿拉斯加捕魚大戰背水一戰(普),,,
NGC,2014,4.8,二,04:00,,絕讚10點街頭科學實驗室 火力放送(普),,,
NGC,2014,4.8,二,04:30,,絕讚10點街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.8,二,05:00,,剛果：怪物之河(普),,,
NGC,2014,4.8,二,06:00,,巴伐利亞奇幻國度(普),,,
NGC,2014,4.8,二,07:00,,Best of the Best頂尖寶石獵人 突破困境 (普),,,
NGC,2014,4.8,二,07:30,,Best of the Best頂尖寶石獵人 危機四伏 (普),,,
NGC,2014,4.8,二,08:00,,世界地球日老爺車轉生術路華(普),,,
NGC,2014,4.8,二,09:00,,Smart 九街頭科學實驗室 爆炸威能,,,
NGC,2014,4.8,二,09:30,,Smart 九街頭科學實驗室 火花四射,,,
NGC,2014,4.8,二,10:00,,絕讚10點阿拉斯加捕魚大戰背水一戰(普),,,
NGC,2014,4.8,二,11:00,,絕讚10點街頭科學實驗室 火力放送(普),,,
NGC,2014,4.8,二,11:30,,絕讚10點街頭科學實驗室 壓力滿載(普),,,
NGC,2014,4.8,二,12:00,,跟著國家地理去旅行走跳舌尖的巷弄美食2 紐約(上)(普),,,
NGC,2014,4.8,二,12:30,,跟著國家地理去旅行走跳舌尖的巷弄美食2 紐約(下) (普) (普),,,
NGC,2014,4.8,二,13:00,,瘋狂科學家水火箭飛行器 (普),,,
NGC,2014,4.8,二,13:30,,瘋狂科學家電力飛機 (普),,,
NGC,2014,4.8,二,14:00,,空中浩劫12追風獵人墜機驚魂(護),,,
NGC,2014,4.8,二,15:00,,撲克牌魔術絕技(普),,,
NGC,2014,4.8,二,16:00,,改造魚缸大作戰NBA球星任務(普),,,
NGC,2014,4.8,二,17:00,,Smart 九 瘋狂科學家 超級攀岩車(普),,,
NGC,2014,4.8,二,17:30,,Smart 九 瘋狂科學家 高速吹葉機(普),,,
NGC,2014,4.8,二,18:00,,透視偉大建築埃及金字塔 (普),,,
NGC,2014,4.8,二,19:00,,Best of the Best頂尖寶石獵人 巨石擋路 (普),,,
NGC,2014,4.8,二,19:30,,Best of the Best頂尖寶石獵人 山搖地動 (普),,,
NGC,2014,4.8,二,20:00,,世界地球日世界遺產大賞亞馬遜(普),,,
NGC,2014,4.8,二,21:00,,Smart 九 瘋狂科學家 水戰車 (普),,,
NGC,2014,4.8,二,21:30,,Smart 九 瘋狂科學家 超古怪機車 (普),,,
NGC,2014,4.8,二,22:00,,絕讚10點街頭科學實驗室 對抗引力(普),,,
NGC,2014,4.8,二,22:30,,絕讚10點街頭科學實驗室 極度高溫(普),,,
NGC,2014,4.8,二,23:00,,絕讚10點老爺車轉生術: 凱旋(普),,,
NGC,2014,4.9,三,00:00,,超級工廠百家得蘭姆酒 (普),,,
NGC,2014,4.9,三,01:00,,世界地球日世界遺產大賞亞馬遜(普),,,
NGC,2014,4.9,三,02:00,,Smart 九 瘋狂科學家 水戰車 (普),,,
NGC,2014,4.9,三,02:30,,Smart 九 瘋狂科學家 超古怪機車 (普),,,
NGC,2014,4.9,三,03:00,,絕讚10點街頭科學實驗室 對抗引力(普),,,
NGC,2014,4.9,三,03:30,,絕讚10點街頭科學實驗室 極度高溫(普),,,
NGC,2014,4.9,三,04:00,,絕讚10點老爺車轉生術凱旋(普),,,
NGC,2014,4.9,三,05:00,,超級工廠百家得蘭姆酒 (普),,,
NGC,2014,4.9,三,06:00,,隱祕世界澳洲野犬島 (普),,,
NGC,2014,4.9,三,07:00,,Best of the Best頂尖寶石獵人 巨石擋路 (普),,,
NGC,2014,4.9,三,07:30,,Best of the Best頂尖寶石獵人 山搖地動 (普),,,
NGC,2014,4.9,三,08:00,,世界地球日世界遺產大賞亞馬遜(普),,,
NGC,2014,4.9,三,09:00,,Smart 九 瘋狂科學家 水戰車 (普),,,
NGC,2014,4.9,三,09:30,,Smart 九 瘋狂科學家 超古怪機車 (普),,,
NGC,2014,4.9,三,10:00,,絕讚10點街頭科學實驗室 對抗引力(普),,,
NGC,2014,4.9,三,10:30,,絕讚10點街頭科學實驗室 極度高溫(普),,,
NGC,2014,4.9,三,11:00,,絕讚10點老爺車轉生術凱旋(普),,,
NGC,2014,4.9,三,12:00,,跟著國家地理去旅行走跳舌尖的巷弄美食2 利馬 (普),,,
NGC,2014,4.9,三,12:30,,跟著國家地理去旅行走跳舌尖的巷弄美食2 拉姆勒 (普),,,
NGC,2014,4.9,三,13:00,,腦力大挑戰3年齡戰爭(普),,,
NGC,2014,4.9,三,13:30,,腦力大挑戰3鮮活色彩(普),,,
NGC,2014,4.9,三,14:00,,巧賭耍詐出老千拉斯維加斯(普),,,
NGC,2014,4.9,三,15:00,,超級工廠捷豹XJ(普),,,
NGC,2014,4.9,三,16:00,,改造魚缸大作戰2迷你巴士水族箱 (普),,,
NGC,2014,4.9,三,17:00,,Smart 九腦力大挑戰3 吸引力法則,,,
NGC,2014,4.9,三,17:30,,Smart 九腦力大挑戰3 壓力測試,,,
NGC,2014,4.9,三,18:00,,透視偉大建築聖保羅大教堂 (普),,,
NGC,2014,4.9,三,19:00,,Best of the Best頂尖寶石獵人 礦藏小偷 (普),,,
NGC,2014,4.9,三,19:30,,Best of the Best頂尖寶石獵人 雪暴危機 (普),,,
NGC,2014,4.9,三,20:00,,世界地球日拆屋挖寶賺大錢 火焚之屋 (普),,,
NGC,2014,4.9,三,20:30,,世界地球日拆屋挖寶賺大錢 飛機宅邸 (普),,,
NGC,2014,4.9,三,21:00,,Smart 九腦力大挑戰3 競爭向上,,,
NGC,2014,4.9,三,21:30,,Smart 九腦力大挑戰3 大腦升級,,,
NGC,2014,4.9,三,22:00,,絕讚10點史蒂芬霍金的未來新世界虛擬實境,,,
NGC,2014,4.9,三,23:00,,絕讚10點超級工廠迷你庫柏雙座跑車 (普),,,
NGC,2014,4.10,四,00:00,,老爺車轉生術福特黃道帶 (普),,,
NGC,2014,4.10,四,01:00,,世界地球日拆屋挖寶賺大錢 火焚之屋 (普),,,
NGC,2014,4.10,四,01:30,,世界地球日拆屋挖寶賺大錢 飛機宅邸 (普),,,
NGC,2014,4.10,四,02:00,,Smart 九腦力大挑戰3 競爭向上,,,
NGC,2014,4.10,四,02:30,,Smart 九腦力大挑戰3 大腦升級,,,
NGC,2014,4.10,四,03:00,,Super 10史蒂芬霍金的未來新世界虛擬實境,,,
NGC,2014,4.10,四,04:00,,絕讚10點超級工廠迷你庫柏雙座跑車 (普),,,
NGC,2014,4.10,四,05:00,,老爺車轉生術福特黃道帶 (普),,,
NGC,2014,4.10,四,06:00,,隱祕世界印度水獺樂園 (普),,,
NGC,2014,4.10,四,07:00,,Best of the Best頂尖寶石獵人 礦藏小偷 (普),,,
NGC,2014,4.10,四,07:30,,Best of the Best頂尖寶石獵人 雪暴危機 (普),,,
NGC,2014,4.10,四,08:00,,世界地球日拆屋挖寶賺大錢 火焚之屋 (普),,,
NGC,2014,4.10,四,08:30,,世界地球日拆屋挖寶賺大錢 飛機宅邸 (普),,,
NGC,2014,4.10,四,09:00,,Smart 九腦力大挑戰3 競爭向上,,,
NGC,2014,4.10,四,09:30,,Smart 九腦力大挑戰3 大腦升級,,,
NGC,2014,4.10,四,10:00,,Super 10史蒂芬霍金的未來新世界虛擬實境,,,
NGC,2014,4.10,四,11:00,,絕讚10點超級工廠迷你庫柏雙座跑車 (普),,,
NGC,2014,4.10,四,12:00,,跟著國家地理去旅行走跳舌尖的巷弄美食2 布拉格 (普),,,
NGC,2014,4.10,四,12:30,,跟著國家地理去旅行走跳舌尖的巷弄美食2 馬賽 (普),,,
NGC,2014,4.10,四,13:00,,精彩直擊大公開(1) (護),,,
NGC,2014,4.10,四,14:00,,行騙天下2波哥大(護),,,
NGC,2014,4.10,四,15:00,,精彩直擊大公開(6) (護),,,
NGC,2014,4.10,四,16:00,,改造魚缸大作戰除舊布新(普),,,
NGC,2014,4.10,四,17:00,,Smart 九無厘頭科學研究所(1),,,
NGC,2014,4.10,四,17:30,,Smart 九無厘頭科學研究所(2),,,
NGC,2014,4.10,四,18:00,,透視偉大建築羅馬競技場 (普),,,
NGC,2014,4.10,四,19:00,,Best of the Best頂尖寶石獵人 徒勞無功 (普),,,
NGC,2014,4.10,四,19:30,,Best of the Best頂尖寶石獵人 意外收穫 (普),,,
NGC,2014,4.10,四,20:00,,世界地球日科技新創意(8)(普),,,
NGC,2014,4.10,四,20:30,,世界地球日科技新創意(9)(普),,,
NGC,2014,4.10,四,21:00,,Smart 九無厘頭科學研究所(3),,,
NGC,2014,4.10,四,21:30,,Smart 九無厘頭科學研究所(4),,,
NGC,2014,4.10,四,22:00,,絕讚10點行騙天下2墨西哥市,,,
NGC,2014,4.10,四,23:00,,絕讚10點毒品大企業4鳳凰城 (輔),,,
NGC,2014,4.11,五,00:00,,超級工廠依維柯輕型多用途車 (普),,,
NGC,2014,4.11,五,01:00,,世界地球日科技新創意(8)(普),,,
NGC,2014,4.11,五,01:30,,世界地球日科技新創意(9)(普),,,
NGC,2014,4.11,五,02:00,,Smart 九無厘頭科學研究所(3),,,
NGC,2014,4.11,五,02:30,,Smart 九無厘頭科學研究所(4),,,
NGC,2014,4.11,五,03:00,,絕讚10點行騙天下2墨西哥市,,,
